,user_id,bsks
5056,5056,"[[2619, 2407, 4715, 2325, 5262, 713], [1756, 2635, 1160], [7264, 3833, 1181, 1157, 3208, 5797, 1506], [4365], [2355, 6870, 1792, 5748, 1073], [7910, 4259, 1792, 2015], [6593, 93, 19, 3212, 7264, 3425, 6343, 272, 3549, 2510, 8161, 128, 123, 5090, 2626, 2137, 8163, 8093, 4322, 5989, 3833, 5066, 493, 1506, 285, 8100, 8189, 6120], [4415, 3077, 4926, 3342, 3257, 989, 2428], [266, 1984, 4434, 2076, 332, 1206, 6835, 578, 222], [4567, 1958], [7910, 7965, 5245], [2629, 7601, 4886, 709], [4485, 2345, 1630, 7601]]"
5057,5057,"[[4836, 2843, 2967, 4160, 3227, 4236, 2518, 5264, 2559, 339], [1045, 3427], [1744, 581, 2001, 845, 1435], [2559, 6744, 566, 3811, 918, 6835, 3753, 868]]"
5058,5058,"[[106, 1106, 2899], [728, 338, 293, 5, 267, 4635, 24], [2899, 1531, 6729, 4060, 903, 27, 728, 2481, 3609], [5861, 7777, 991, 6604, 4250, 1495, 582, 3867, 1069, 1033, 8231, 189, 1075, 3934, 2817, 55, 1178], [104, 1458, 3564, 903, 139, 823, 182, 106, 2167, 2977, 100, 285, 63, 266, 4236, 7981], [3211, 4627, 1786, 7398, 1648, 8520, 7841, 1139, 3334, 472, 3699, 552]]"
5059,5059,"[[2349, 5725, 746, 3670], [249, 3014, 7475, 4236], [4036], [1012, 5421, 6746, 5004, 1410, 8055, 5479], [6788, 8238], [7020, 8349, 7140, 2318, 5285], [577, 5479, 4780, 1173, 7872, 3699]]"
5060,5060,"[[652, 3517], [4518, 2525, 2154, 69, 804], [2525, 6263, 1316, 743], [794, 174, 3271, 790], [790, 2982], [952, 286, 2799], [1936, 2016, 4510, 5913], [6596], [7398, 1936, 1452, 2274], [1544, 1936, 4239, 4360, 794, 4398, 3221, 2846], [1364, 5515], [3237, 1936, 2662]]"
5061,5061,"[[472, 24, 1378, 1102], [112, 7517, 450, 44], [1139, 1635, 319, 5915], [2516]]"
5062,5062,"[[676, 24], [888, 100, 1329], [445], [1329, 1734], [4578, 44, 4261], [1329, 1893], [638, 1765], [5447, 1604], [2221], [82], [1833], [7110, 1053], [722], [8334], [2488], [106, 2488, 100, 7138], [991, 8332], [266, 3686, 8332, 106], [3831], [319], [147], [6364, 780], [24], [44, 24], [3663], [3457], [2465]]"
5063,5063,"[[1219, 1580, 3307, 6329, 261, 3588, 6710, 6714, 1517, 1455, 4344, 1535, 128, 5, 5075, 4434], [3941, 871, 5366, 401, 1405, 864, 1560, 6382, 1476, 1955, 4390, 2883, 2470, 5681, 1984, 2645, 3761], [7409, 68, 4667, 5898, 3568, 7841, 5985], [797, 2645], [657, 3789, 396, 2459, 2110, 488, 6105, 2883, 2237, 7158, 8437, 8505, 5004]]"
5064,5064,"[[334, 2535, 2427, 5493, 5941, 1366, 49, 3773, 24, 5246], [692, 4991], [925, 692], [1706], [4642, 3311, 7967, 1059, 259], [358], [27, 1075], [715, 27, 3951, 759], [24, 6360, 3951], [6917, 7841], [5222, 3391, 7775, 5885, 5886, 2601, 3528, 602, 5204], [5866]]"
5065,5065,"[[119, 24, 109], [855, 2659], [3475, 2998], [6743, 109, 4204], [33, 1544, 5519, 2481], [24, 2448, 1070, 82, 2730, 334, 1149], [4236, 2800], [4340, 7013, 6191, 3296, 4108], [3545, 3138, 6191, 3296], [1730, 460]]"
5066,5066,"[[24], [1462, 435, 3902, 1833, 855, 2434, 131], [338, 8123], [1281, 12], [7110], [8481], [24]]"
5067,5067,"[[1012, 1018, 1789, 602, 1163, 1244], [1902, 603, 27], [5872, 1730, 1659, 125, 1252], [5098, 6324, 7542, 5723, 5678, 1560, 5465, 4859, 5612], [5465, 5226, 4819, 694, 1719, 5612], [3729]]"
5068,5068,"[[12, 159, 3783, 1299, 1137, 1505, 5107, 1540, 24, 495, 2729, 2753, 728, 3318, 731, 1247, 109, 2503], [293, 1995], [1172, 7994, 877, 7363, 435, 560, 6116, 91, 7888, 8114, 6001, 3727, 4171, 1876], [2262, 966, 2275, 8139, 2647, 8481, 8090, 3204, 8207, 1081, 8331, 7461, 699, 3149, 104, 8332, 8162, 7526]]"
5069,5069,"[[3318, 1235, 997, 2744, 672, 5207, 293, 1782, 4919, 728, 2316, 24, 3190, 59, 659], [290, 608, 3239], [3722, 3427, 3934, 552, 159, 6205, 7015, 5061, 1853, 4411, 1587, 7213, 840, 488, 339, 6824, 290, 2791, 4154, 7410, 7443, 1784, 700, 5644, 581, 603, 5893, 3239, 1681, 2899, 1075], [4704, 804], [44, 7616, 804], [2762, 115, 5088, 142, 7158], [1909, 673, 672, 4265], [3867, 997, 552, 581, 4411], [44, 1228], [472, 1218, 1428, 2294, 7859, 623, 1784, 35, 1186, 200, 264, 1505, 795, 1493, 114, 4405, 2616], [423, 1749, 7481, 6566, 3687, 8308, 7997, 3468, 5189, 1505, 126, 5806, 2535, 738, 3211], [100, 35, 3255, 506, 253, 477, 7859, 1784, 8008, 3934, 55, 43, 3568, 3778, 977, 2456, 581, 829, 189, 2612], [8299, 741, 5644, 742, 3209, 1428, 8235, 1621, 6047, 518, 5207, 4919, 2720, 657, 1204, 250, 672, 1914, 477, 126, 842, 868, 114, 249, 1186, 486, 2126, 1033], [290, 7777, 8512, 3287, 804, 7862, 4512, 5208, 2516, 7616, 493, 2076, 741, 1873, 997], [2341, 5315, 24, 8041, 8492, 1875, 3052, 7872, 871, 5335, 1873, 7944], [1416], [2620, 3308, 4411, 5207, 2470, 4801, 3241, 6091, 3224, 290, 2616, 709, 6307, 2475, 3621, 1782, 742, 8243, 672, 1103, 151, 2674, 5289, 1784], [616, 2661, 709, 6091, 8243, 1376]]"
5070,5070,"[[400, 907, 1128, 2739, 1137, 6639, 208, 1946, 965, 4461, 1670, 1322, 3117, 2765, 4532, 24, 685, 1310, 1539, 1251, 1391, 1075, 2724, 3122, 6767, 305, 959, 1186, 1216, 628, 1071, 4046, 3318, 865, 5438, 1421, 344], [3929, 3617, 2998, 7668, 24, 7650, 6303, 1298, 965, 7211, 2444, 4381], [1137, 5690, 3773, 249, 88, 2261, 7793, 7618, 3921, 2481, 2516, 1366, 7892], [82, 2122, 1146, 949, 4175, 8139, 8208, 42], [3659, 8474, 254, 464, 24, 4263, 7933, 4915, 274, 3495, 348, 864, 33, 1139, 4239, 2451, 2657, 181, 7963, 1621], [2508, 563, 357, 82, 8222, 6303, 709, 8519, 2606, 8520, 44, 3833, 784, 1877, 2190, 2301, 4175, 353, 1718, 3241]]"
5071,5071,"[[1572, 728, 125, 3525, 563, 2086, 472, 1188, 293, 2355, 540, 1821, 2796, 6059, 131], [1234, 6605, 3168, 4273], [7525, 415, 8012, 2355, 2629, 718, 3119, 195, 794, 4456, 7471, 88, 1247, 240], [4482, 4365, 916, 4479, 3011, 601, 7002, 2638, 3161, 1830, 4262, 3119, 795, 3168, 4651, 3613, 563, 1753, 633, 5256, 82, 2974, 3669, 4975, 362, 829]]"
5072,5072,"[[4080, 3445, 24], [581, 5679, 638, 7401], [5301], [932, 643, 3568, 4441, 3158, 93, 6482, 1216, 2060, 4490, 729, 5705, 5401, 1218, 2273, 100]]"
5073,5073,"[[126, 2492, 1873, 6500, 2312, 879], [7271, 6556, 522, 2954, 6500], [926, 80, 7691, 4740, 2128], [307, 2486, 7775, 6908, 1288], [4789, 3941, 45, 7577], [1672, 4787, 66, 7531]]"
5074,5074,"[[213, 1115, 136, 1542, 5119, 546, 863, 5376, 245, 222, 603], [3893, 868, 1360, 288, 2785, 1421, 989, 554, 2683, 37, 959, 2808, 590, 4277, 2841, 2681, 215, 24, 312, 2585, 119, 5001], [2481, 56, 1026, 213, 277, 5366, 122, 3433, 2942, 361, 35, 119, 247, 249, 203, 863, 459, 1345, 1139, 979, 797, 43], [505, 7398, 2851, 7967, 35, 863, 1320, 554, 367, 3138, 1288, 5368, 2251, 989, 44, 2876, 215, 7947, 213, 43, 4571], [2808, 459, 19, 407, 602, 6409, 2470, 3214, 491, 1205, 5422, 240, 1373, 454, 554, 470, 1103], [37], [213, 8449, 868, 491, 681, 1203, 1205, 8034, 554, 3214, 35, 2681, 203, 586, 43, 119, 344, 2109], [6802, 1205, 3555, 37, 5454, 554, 638], [1718, 556, 119, 5454, 1857, 1205], [119, 1966, 7409, 24, 1205, 213, 544]]"
5075,5075,"[[1763, 2059, 3125], [198, 837, 891, 4933], [868, 461, 6213, 850], [1177, 5440, 1346, 106, 1106, 2528, 173, 271, 8410, 200, 2266, 81, 1307, 957, 5896, 4426, 209, 693, 1371, 1236, 6836], [2262, 2375, 1818, 1564, 4501, 1426, 2760], [7002, 1818]]"
5076,5076,"[[24, 2917], [1349, 7841, 7963, 7933], [44, 369, 126], [7110], [319, 224], [24]]"
5077,5077,"[[3238, 1367, 2207, 2015, 2042, 1213, 2191, 2584, 700, 3604, 3139, 2890, 1282, 3089, 298, 643, 4249, 6003, 144, 3894, 2451], [228, 7455, 1927, 5061, 3015, 1579, 3239, 1740, 3820, 3816, 1582, 7130, 6260, 761, 2222, 4815, 455, 804, 2561, 6909], [1260, 2207, 3015, 36, 25, 8372, 6649, 273, 42, 6228, 1833, 8127, 3212, 3238, 5291, 272, 298, 4370, 3138, 8326, 677], [3816, 6946, 6845, 498, 10, 8415, 3543, 5851]]"
5078,5078,"[[717, 521, 5912, 4399, 664, 6718, 3321, 4822, 5782, 5364, 912, 793, 144, 1244, 2964, 963], [6710, 147, 33, 227, 7458, 1690, 249, 592, 2563, 1972, 3693], [521, 763, 1873, 5522, 3641, 5156, 1785, 5808, 2899, 3157, 4399, 1428, 369], [5782, 515, 1562], [868, 874, 305, 8351, 8263, 3697, 8413], [7997, 402, 669, 12, 7705], [5716, 1542, 7013, 8316, 8357, 3536, 134, 409, 8278, 814, 7622, 6990, 927, 4857], [2397, 8357, 1542, 3190, 8492, 717, 3846], [7539, 100, 1178, 542, 1375, 2677, 1542, 8485, 7660, 2674, 7887, 6121, 8357, 1486, 2882, 5051]]"
5079,5079,"[[1075, 3852, 32, 5323, 5246, 3536, 689, 4948, 4136, 2764, 2557, 24, 3808, 5403, 200, 135, 2387, 2325], [81, 5298, 2719, 926, 4273, 32, 3249, 1890, 5920, 3852, 4169], [267], [7614, 2719, 990, 6012, 1797, 3852, 7603]]"
5080,5080,"[[1581, 4740, 3947, 638, 1733, 852, 1105, 6071, 1447, 6652], [7004, 1464, 2535, 3149, 1349, 328, 624, 3049, 797, 2275, 2779], [4395, 4773, 521, 5165, 8234, 3994, 3807, 1634, 713, 700, 2254, 95, 151, 5222, 2423, 2808], [7158, 768, 619, 4055, 242, 4061, 7085, 601, 2802, 867, 2145, 638, 328, 421, 3840, 7013, 140, 795, 6990, 2682, 917, 283, 7900]]"
5081,5081,"[[933, 1611, 3127, 357, 1001, 134, 1981, 4186, 3479, 2764, 643, 991, 1015, 652, 634, 4193, 359, 2779, 751, 6763, 303, 3013, 4203, 1367, 101, 191, 949, 6448, 292], [129, 24, 652, 359, 2840, 909, 226], [2984, 339, 358, 7, 7254, 4203, 652], [7203, 101, 4498, 33, 6446, 550, 1525, 181, 796, 652, 34], [1577, 203, 3427, 898, 1395, 7795, 1641, 7183, 652, 2387, 35, 4097, 2351, 923, 7864, 1027, 7862, 2400, 4601, 4630, 32, 6913, 1033, 43, 1003, 3934, 3007, 4511, 3656], [101]]"
5082,5082,"[[5468, 4547, 4535, 1367, 695, 339, 557, 3546, 461, 6732, 420, 33, 3026, 4012, 1540, 3070, 2243, 4063, 4106, 1195, 874, 1743, 3878], [2609, 819, 1977, 424, 599], [528, 6275, 1195, 521, 1713, 3625, 2535, 300, 4063, 989, 3546, 2857, 2418, 5374, 665, 4576, 3026, 2730, 3381, 4973, 2589], [7680, 896, 946, 695, 420, 8342, 313, 5161, 8330, 829, 504, 1772, 3136, 1546, 3970, 285, 215, 5549, 3819, 800, 7417, 7722, 758, 7205, 3070, 1522, 5922, 3406, 286], [215, 874, 1599, 8342, 8367, 3233, 2160, 5077, 245, 2514, 7301, 6521, 695, 1306, 3588, 4063, 6001, 239, 7096, 4935, 127, 3070, 345, 7151, 285, 8049]]"
5083,5083,"[[363, 393, 235, 1080, 555, 3182, 347, 931, 6748, 4014, 1229, 3374, 5620, 1391, 1472, 4369], [3075], [819, 7755, 444, 1590, 1937, 7541], [2444, 1925, 3261, 1179, 582, 1789, 239, 1229, 2724, 1886, 2677, 1855], [1248, 3908, 7178, 571, 2253], [7425, 1611, 1606, 8192, 8207, 571, 8180, 32, 8163, 8361, 4262, 552, 8203, 3611, 189, 7876, 991, 8139], [3565, 100, 7158], [8180, 3239], [8210, 571, 8307, 429, 1196, 4185], [100, 134, 1606, 235, 265, 2170, 250, 283, 4668, 2161, 189, 1134, 3445, 5669, 2373, 2677, 2095]]"
5084,5084,"[[389, 1572, 5533, 140, 3917, 1126, 5539, 1033, 2957, 1283, 477, 1823, 1167, 2453, 1103], [213, 2215, 2453, 2724, 577, 971, 5729, 2570, 3807, 1543], [1574, 68, 6392], [656], [2773, 889, 4855, 2724, 965, 3846, 2904]]"
5085,5085,"[[547, 4364, 559, 2617, 3423, 4195, 3211, 417], [6362, 7273, 5403, 2617], [3211, 4364, 2325, 33], [8197, 2527, 8484, 3953]]"
5086,5086,"[[5284, 2530, 3047], [2027, 3463], [5047, 5312], [2425, 8507, 8459]]"
5087,5087,"[[6690, 808, 4929, 2465], [24, 5158, 5724, 2107, 1642, 3336, 1542, 1951, 6570, 2482, 4786, 6465, 577, 585], [2481, 5047, 638, 1413, 7398], [2434, 638, 7619], [7398, 7409, 1012, 49, 6432, 4559, 5969], [1359, 4105], [7002, 6535, 1497, 5397, 3807], [8415, 3182, 8219, 8314], [8415, 7194], [8480, 1262, 6407], [2681]]"
5088,5088,"[[24, 1984, 909], [195, 3291, 7158, 44, 6432, 585, 2974], [7795, 2259, 7888, 7784, 858, 44, 1456], [7110, 2917, 1735, 3406, 104], [8418, 5915, 7963, 1378, 244, 7841, 281, 7933, 8110, 36, 1447], [7997, 2902, 8480, 8481, 8510], [7992, 24, 4062, 3811]]"
5089,5089,"[[5745, 2055, 209, 948, 1540, 2654, 6583, 285, 4730, 1378, 1752, 1455, 604], [2318, 5481, 249, 5745, 785, 115, 7166, 285], [6074, 3451, 3239, 271, 5037, 5061, 7166, 3575, 209, 4446, 115, 5353], [213, 7166, 1396, 1292, 209]]"
5090,5090,"[[3663, 159, 69], [643, 4686], [1648, 1810], [3785, 100, 4091, 5475, 764, 7887, 1309, 7110, 1810, 1198], [8261, 1895, 373, 507], [7336, 4073], [44, 7709, 1395, 3261]]"
5091,5091,"[[4093, 871, 6706, 3230, 3227, 2879, 303, 2881, 2322, 3752, 6776, 14, 6787, 751, 24], [201, 3517, 2285, 3471, 1493, 5444, 986, 2907, 7843, 6039, 748, 7666, 581, 1164, 1054, 2660, 7214, 1247, 3229, 7650, 1715, 2219, 303], [2481, 477, 1846, 5105, 1376, 1081, 5001, 6266, 594, 3515, 700, 1866, 652, 3370, 7777, 348, 3226, 87, 2779, 5382, 6332, 3232], [3517, 3229], [8481, 3752, 8222, 8480, 7933, 3209, 616, 6990, 577, 8065, 1574, 8110, 758, 1621, 728, 6776, 948], [4607, 67, 24, 548, 4755, 55, 2943, 203, 652, 2779, 5782, 7933, 160, 122, 933, 4010, 7841, 35, 1795, 1480, 3262, 3517, 1106, 1395, 7800, 2322, 795], [1139, 1106, 4753, 6995, 5782, 8460, 8131, 3554]]"
5092,5092,"[[4344, 1981, 2732, 728], [521], [4510, 1544, 2912], [8481, 8090], [3280, 5301], [4973, 1428, 2433, 780], [3722, 4683, 5714, 4369, 3539, 7841, 2279, 6364, 1014, 629], [554, 4236], [1938, 3175]]"
5093,5093,"[[37, 12, 3649], [5382], [3105, 3513], [521], [8387, 361, 37, 755], [6992, 33, 2001], [348, 521, 6713, 2065, 24]]"
5094,5094,"[[2377, 1909, 2420, 784, 3120, 3013, 2140, 673, 6539, 1907, 643, 3212, 2814, 1673, 6779, 2593], [1130, 3715, 235, 2123, 5570, 3569, 7501], [6855, 7028, 2777, 5047, 2420, 5570, 1838, 2684, 2826, 5304, 6433, 1862, 643, 1991, 7916, 198], [3048, 3902, 1904, 1666, 7619, 7110, 3013, 5570, 643, 3261, 1673, 2088, 1907, 2291, 454, 2786, 1451, 2420, 2744, 4805, 1921, 7721, 3151], [2420, 5304], [454, 2826, 1366, 7073, 8228, 8090, 2420, 2581, 5304, 1673, 486, 171, 6684, 1904, 1150, 2261, 673, 1942, 3209, 5432, 5294, 8415, 3515, 7110], [521, 6747], [2107, 653, 2947, 43, 81, 340, 3773, 2109, 1021, 35, 171, 173, 124, 2261, 8480, 27, 1219], [6635, 784, 2853], [8073, 2420, 8352, 724, 2398, 1446, 7073, 5304]]"
5095,5095,"[[4835, 2037, 3742], [4714, 423, 24, 6788], [3732, 3961, 3742], [65, 2799, 2481], [1974, 310, 400], [2674, 1446, 27, 3742, 173], [1446, 741], [7398, 683, 1446, 340, 3742, 200, 7917], [82]]"
5096,5096,"[[5821, 6459, 1520, 6717, 6757, 364, 24, 5158], [429, 7265, 189, 5716, 991], [357, 7268, 2470], [429, 7820, 6717, 8200, 652, 563, 7443, 3448, 8268, 187, 8296, 6863, 3726], [486, 8110, 5160, 8480, 6364]]"
5097,5097,"[[2779, 3120, 1875, 102, 1984, 1378, 751, 24, 1841, 1177, 397], [82, 1137, 8159], [134, 1726], [8349, 2012, 920, 8342, 1177, 7938, 1033, 7896], [4528, 8504, 134, 7992, 24]]"
5098,5098,"[[981, 2811, 4965], [479], [4316, 4209], [1701, 1555, 1200], [8161, 6489, 8139]]"
5099,5099,"[[235, 1021, 2939, 246, 521, 3168, 2296, 1718], [6006, 4010, 126, 100, 4712, 949, 826, 4925, 1407, 643, 3919, 563, 369, 514, 4096], [273, 5564, 1013, 4510], [6699, 1359, 7840, 5971, 5355, 8388, 5247, 308, 1288, 1204, 5557, 3549, 521, 5695], [6807, 3858, 362, 4719, 5593], [2681, 868, 22, 1178, 8241, 8073, 2301]]"
5100,5100,"[[5881, 1173, 3699, 18], [6800, 5745, 4555, 747], [6794, 358, 182], [1140, 5745, 5892, 1292], [840, 7518], [2286], [887, 4923, 3810], [5499, 2654, 7942], [7002, 1551]]"
5101,5101,"[[4459, 6693, 3803, 4411, 840, 5125, 3992, 6741, 3939, 3894, 3957, 6389, 5758, 4921, 3348, 2659, 2839, 685, 1720, 4140], [1774, 6579, 2895, 1742, 5156], [4817, 3636, 1204, 5589, 3348, 2527, 5960, 305, 3538, 5211, 6522, 2702], [3683, 831, 3943, 7701, 840, 1792, 4085, 2530, 1499, 6416, 4923, 220, 6835, 1099, 1018, 2659, 286, 5431, 760, 3208, 718], [2794, 7680, 4046, 3895, 4185, 7126, 4858, 3212, 7968, 1638, 5801, 2717, 4145, 8323, 1181, 8256, 1015, 1152]]"
5102,5102,"[[4177, 5403, 1751, 366, 669, 2352, 3022, 494, 1772, 6734, 5141, 1303, 1970, 6043], [3166, 4591, 1083, 1109], [1772, 3222, 7552, 958, 366, 81, 3571, 1565, 2141, 4281, 380], [1565, 1472, 68, 4219, 589, 2647, 2537, 4419, 545, 366, 81, 958, 3166, 6941]]"
5103,5103,"[[2139, 281, 4820, 4236, 1360, 3206, 3687, 5849, 3321], [131], [7140], [536, 393, 845, 559, 100, 171, 389, 2893, 3423, 1013, 1184, 417, 566], [7660, 294, 2892, 7539, 936, 2159, 4715, 2139], [131, 2139], [460, 814, 634]]"
5104,5104,"[[676, 1984, 357, 2645, 267, 24], [3256, 2645, 3121, 5218, 267, 3047, 1984, 3338, 1846], [267, 4893], [5519, 267, 5218, 5579, 602, 24, 4514, 4446, 909], [2973, 44], [267], [2582, 5059, 5218, 5458, 267], [2012, 2516], [8501, 24]]"
5105,5105,"[[5429, 2874, 2085, 2114, 2693, 3432, 3154, 1149], [182, 2261, 1558, 7694, 24, 7218, 496, 5212, 4219, 715, 4066, 117], [1212, 451, 3161, 5298, 5158, 496, 195, 2262, 1760], [2661, 7161, 1721, 7218, 195, 4136, 4254, 2359, 736, 577, 3487, 5415]]"
5106,5106,"[[4735, 3166, 24, 355, 751], [3166], [44, 27, 2094, 1719, 5047, 1609, 69, 3239, 4203], [3272, 3281, 5722, 7883, 698, 7085]]"
5107,5107,"[[24], [1551, 209, 44], [638], [7897, 2221, 4872], [8073], [55, 82], [12, 6072], [7110], [7963, 656, 8090, 2221, 36], [743, 1548, 572, 2324, 394, 1605], [1262], [8162, 8228, 2201, 24]]"
5108,5108,"[[1059, 153, 2338, 195, 490], [1719, 6909, 5869, 36, 1896, 4975], [620, 1719, 36, 303, 2076, 1810, 197], [936, 1310, 303, 7713, 7110], [2338, 7993], [936, 6749, 3287, 82, 44, 5469, 4844], [7969], [8374, 1630, 8201, 2338], [8009, 936], [1682, 82, 1556, 2338], [273, 1798, 555]]"
5109,5109,"[[602, 2385, 1247, 355, 69], [88, 1893], [5587, 5389], [7376, 8238, 521, 7734, 6660, 8107], [4125, 481, 8491]]"
5110,5110,"[[24], [1381, 2069, 46], [2734, 3317, 7625, 890, 5843, 7602, 46], [7748, 6502, 7753, 44], [2862], [183, 3202], [7841, 7963], [82], [744, 131], [1946], [277, 50, 63, 139, 56, 1104, 1051], [1047, 1245, 2952, 4960, 883], [5315, 2481, 3209, 6025, 8492], [4381]]"
5111,5111,"[[4846, 3120, 3290, 3256, 224], [5524, 295, 804, 160], [358], [1453, 4979, 7427], [209, 336, 774, 862, 7427, 2893, 4979, 7515], [224, 429, 8035, 2677, 883, 8118], [235, 1127, 68], [7002, 429, 224], [1234, 1204], [1378, 429, 2404], [84, 285], [127, 429, 285], [429, 36]]"
5112,5112,"[[49, 421, 104, 1916, 6727, 623, 2702, 1198, 6224, 6122], [1719, 608, 6772, 1133, 5038], [1719, 5173, 602, 4893, 521, 845, 311, 689, 1204, 527, 559, 370, 41], [1329, 7265, 453], [7620, 2403, 4569, 602, 1716, 4587], [1713], [76, 1611, 138, 232, 3049, 8139, 1346, 5298, 2535], [1701], [3796, 7461, 2010, 1356], [8249, 8481, 8480, 814, 780, 3280, 6309, 8239], [8126, 24, 3241], [602, 27, 4632, 1291, 8245, 4202, 73]]"
5113,5113,"[[602, 1376, 659, 3878], [1376, 659, 927], [1298, 1360, 4565, 2104], [3295, 4565, 127, 4513], [3619, 1360, 1376], [1360, 4697, 127, 7613], [1546, 6630, 942, 1730, 5875, 4697], [3619, 855, 729, 5875, 2831, 477, 1782], [3687, 5875, 2839, 8361, 1360, 8054], [251, 837, 1106, 2739, 3391], [855, 868, 1360, 5875], [8481, 7294, 7461, 4329, 8239, 3749, 1376, 2593], [603, 3562]]"
5114,5114,"[[5849, 6461, 5674, 2], [6715, 3901, 1923, 5366, 4911, 6404, 2283, 3112, 803, 3005, 5422, 5721, 7407, 1400, 6907], [6806, 3595], [1296, 6404], [2048], [7859, 906, 6301, 728, 664, 2934, 40, 1146, 6971, 2483, 3720, 954, 5020, 1160], [394, 5701, 1748, 5939, 3204, 2647, 6049, 7407], [8239, 8227, 8249, 1777]]"
5115,5115,"[[338, 6167, 965, 751, 1572, 2701, 540, 907, 1726, 1695, 3517, 2241, 2040, 1951], [4564, 179, 156, 228, 907, 2241], [4859, 907, 3321, 2894, 7570, 1032, 5705, 2215, 2447, 3345, 6338], [7797, 2505, 713, 8357, 3807, 5179, 2994, 136, 2223, 699, 965, 5857, 2444, 7675, 8386], [3977], [1713, 5915, 965, 1726, 7998, 8438]]"
5116,5116,"[[466, 24, 369, 4053, 1378], [44], [7797, 8131], [3210, 8160], [2129, 235, 2739, 1873, 2927, 1760, 1821, 7797, 259, 521, 6740, 1103, 1228, 466, 2746, 1502, 3568], [2681]]"
5117,5117,"[[293, 2273, 24, 4995, 394, 1832, 728, 3175, 6295, 1391, 652, 3336, 638, 1531], [333, 358], [7580, 4693], [781, 7557, 8261, 4508, 8390, 7078, 6338, 5180, 7139, 4819], [5868, 922, 3687, 6918, 696, 1249, 8309, 638, 4995, 6160, 7778]]"
5118,5118,"[[24, 189, 991, 1024], [182, 5729, 466, 77, 194], [1322, 8158, 3363], [24, 4623, 2201], [1322, 5910, 5915, 1024]]"
5119,5119,"[[24], [4642, 5120, 153, 603], [638, 830, 27], [44], [5915], [44, 1228], [53], [8231], [2917], [24]]"
5120,5120,"[[947, 5862, 3618, 5393, 1444, 4761, 3120], [3120, 237, 4761, 4605, 6874, 3258, 5611], [5019, 952, 4394, 44, 4521], [4682, 4761, 6811, 465, 8424]]"
5121,5121,"[[1021, 4061, 5256, 3682, 6738, 2283], [6441, 6827, 1898, 389, 1322, 6990, 1572, 5660, 7002, 6523, 36, 552, 6306, 6291, 3549, 356], [230, 2614, 824, 2420], [44], [6889, 2578, 5435, 5028, 6351, 3729, 8221, 3010, 8106, 1496, 6371]]"
5122,5122,"[[267, 3684, 271, 1391, 1522, 2527], [1095, 3309, 1755, 1951], [7309, 1881, 493, 5147, 4838, 1765, 2283, 2443], [2481, 5325, 136, 4197, 1529, 603, 267], [1047, 1621], [4665, 2376, 7797, 2565], [1765, 7662, 493, 2628, 8014, 2783, 3515, 8163, 8251], [8245, 24, 166, 409, 3575]]"
5123,5123,"[[24, 1378], [63, 1349, 139, 3149], [7110], [1378, 3149], [2201, 24]]"
5124,5124,"[[5576, 2917, 1378, 909, 24, 1984], [44, 4341, 27, 1659, 581, 115, 2207], [44], [5165, 546, 8308, 5291, 1984]]"
5125,5125,"[[819, 1763, 4177, 293, 728, 1378, 6750, 2762, 6034, 986, 3201], [2975, 7852], [339, 1000, 1885, 823, 303, 1370, 718, 1310, 584, 5579, 2257, 7996, 5373, 796, 515, 3321, 3442, 3474, 1844, 5581, 7775, 3239, 72, 2093, 8017], [8017, 3733, 1924, 8060, 419, 5426, 3918, 7996, 545, 1756], [4108, 850, 338, 2093, 1310, 8480, 8481, 2540, 1364], [5278, 3270, 4329, 6843, 2659, 8263, 2975, 24, 295, 318]]"
5126,5126,"[[5915, 2731, 4735, 5917, 1359, 93, 835], [1885, 2076, 1219, 3012, 6012, 7077, 832], [3413, 3022, 1719], [868, 1719, 989], [4819, 5286, 8230, 1613, 4108, 2659, 6869, 151], [946, 1785, 832, 6012, 5119, 296, 997, 3808, 1203, 28, 5861, 6869, 835, 546, 5915, 1885, 849, 1078, 555, 295, 3526, 335, 4285, 679, 4986, 4277, 3645]]"
5127,5127,"[[25, 2535, 2114, 235, 2947, 5067, 936, 1222, 2571, 1935, 3404], [5331, 5067, 27], [8121], [19, 7398, 507, 2194, 25, 845, 5067], [936, 7398]]"
5128,5128,"[[2505, 3648, 2904, 540, 3120, 2049, 2724, 2444, 6620], [7570, 5587, 7064, 4859], [1950, 4630, 6684, 8160, 2944], [3510], [7067, 113, 126, 66, 2590, 1328, 2629], [8415]]"
5129,5129,"[[3501, 4131, 2074, 2140, 4130, 5304, 603, 540, 339, 2345, 4249], [365, 1359, 868], [3612, 2447, 709, 3237, 1415, 494, 2357, 6539], [1155, 5304, 1146, 5172, 1315, 1824, 3778, 1944, 761, 4567, 1972, 2325, 5605, 3839, 4469], [431, 1543, 5541, 7460, 7005, 5304, 4131, 1532, 1751, 5397, 305, 213, 2557], [1236, 4483, 431, 1724, 24, 6904, 6260, 7290, 643, 6782, 4660, 2649]]"
5130,5130,"[[100, 4531, 478, 2805], [4450, 2911], [922, 504, 3606], [6364, 114, 5915]]"
5131,5131,"[[1572, 1650, 6291, 2371, 1213], [2856, 308, 111], [2674, 3280, 7427], [1370, 7104, 3304], [44], [8381, 1439, 7466, 3210, 718, 5365], [3964, 7218, 5565], [1067, 5032, 5826, 5063, 3784, 1722, 4239, 3939, 6160], [3280], [8432, 195, 709, 1152]]"
